Window,Source start,Source end,Closed episodes,Peak concurrent selected episodes,Maximum episodes sharing an exit date,Method,Replacement,Accounting,Horizon episodes,Samples,Seed,Return scale,Capital floor fraction,Metric,Statistic,Value,Monte Carlo standard error,Confidence lower,Confidence upper,Confidence method,Selection adjusted,Dependence preserved,Permitted use,Limitations
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest losing streak (episodes),Median,10.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest losing streak (episodes),P75,11.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest losing streak (episodes),P95,14.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest losing streak (episodes),P99,16.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest underwater run (episodes),P01,42.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest underwater run (episodes),P05,49.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest underwater run (episodes),P25,61.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest underwater run (episodes),Median,75.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest underwater run (episodes),P75,93.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest underwater run (episodes),P95,130.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest underwater run (episodes),P99,166.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Capital-floor breach probability (risk-of-ruin proxy),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (10% threshold),Probability,0.0002,0.00019997999899989998,3.530578343936526e-05,0.0011320890808397363,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (15% threshold),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (20% threshold),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (30% threshold),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (40% threshold),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Mean maximum drawdown in worst 5% of paths,Expected shortfall,-0.06563723491121154,0.00048130821834472257,,,tail mean; no interval estimated,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Terminal contribution return,P01,2.0515830776826673,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Terminal contribution return,P05,2.2487574103406405,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Terminal contribution return,P25,2.5488046007701266,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Terminal contribution return,Median,2.757454445654201,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Terminal contribution return,P75,2.975997773350085,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Terminal contribution return,P95,3.286793887175291,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Terminal contribution return,P99,3.5073745103704512,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,P01,-0.07442126538338986,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,P05,-0.058504139591890617,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,P25,-0.04220594884209264,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,Median,-0.034298788241215794,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,P75,-0.028439226290596198,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,P95,-0.022361729227499492,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,P99,-0.019246315154104677,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Minimum capital fraction,P01,0.9528507058543767,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Minimum capital fraction,P05,0.9685413643335261,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Minimum capital fraction,P25,0.9872315648259913,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Minimum capital fraction,Median,0.9952663350621995,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Minimum capital fraction,P75,0.9996749706160399,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Minimum capital fraction,P95,1.0111175508413484,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Minimum capital fraction,P99,1.027836606257801,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest losing streak (episodes),P01,7.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest losing streak (episodes),P05,8.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest losing streak (episodes),P25,9.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest losing streak (episodes),Median,10.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest losing streak (episodes),P75,11.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest losing streak (episodes),P95,14.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest losing streak (episodes),P99,16.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest underwater run (episodes),P01,39.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest underwater run (episodes),P05,46.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Longest underwater run (episodes),P25,61.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
